account_id,district_id,frequency,Date,Account_type,Card _assigned
1294,71,Monthly Issuance,2018-11-27,Salary account,Silver
106,63,Monthly Issuance,2018-11-27,Salary account,Silver
2707,61,Monthly Issuance,2018-11-27,Savings account,Silver
2027,19,Monthly Issuance,2018-11-28,Savings account,Silver
3369,8,Monthly Issuance,2018-12-01,Savings account,Silver
9731,54,Issuance After a Transaction,2018-12-01,Savings account,Gold
1578,48,Monthly Issuance,2018-12-01,Savings account,Silver
8411,20,Monthly Issuance,2018-12-02,Savings account,Silver
1919,18,Monthly Issuance,2018-12-04,Salary account,Silver
1307,56,Monthly Issuance,2018-12-05,NRI account,Silver
2121,64,Monthly Issuance,2018-12-05,NRI account,Silver
1436,3,Monthly Issuance,2018-12-07,Salary account,Silver
3489,9,Monthly Issuance,2018-12-08,NRI account,Silver
3348,4,Monthly Issuance,2018-12-08,Savings account,Silver
2809,73,Monthly Issuance,2018-12-08,NRI account,Silver
3364,21,Weekly Issuance,2018-12-08,Savings account,Diamond
2546,1,Monthly Issuance,2018-12-08,NRI account,Silver
2343,68,Monthly Issuance,2018-12-09,NRI account,Silver
594,54,Monthly Issuance,2018-12-09,Salary account,Silver
4434,41,Monthly Issuance,2018-12-09,Savings account,Silver
359,11,Monthly Issuance,2018-12-11,Salary account,Silver
3279,46,Weekly Issuance,2018-12-17,NRI account,Diamond
1011,45,Monthly Issuance,2018-12-17,Savings account,Silver
8856,15,Monthly Issuance,2018-12-18,Savings account,Silver
2808,1,Monthly Issuance,2018-12-18,Salary account,Silver
5357,70,Monthly Issuance,2018-12-18,NRI account,Silver
775,1,Monthly Issuance,2018-12-18,Savings account,Silver
2524,1,Monthly Issuance,2018-12-19,Savings account,Silver
3903,58,Monthly Issuance,2018-12-19,NRI account,Silver
802,15,Monthly Issuance,2018-12-20,Salary account,Silver
3567,5,Monthly Issuance,2018-12-20,Savings account,Silver
68,37,Issuance After a Transaction,2018-12-20,Salary account,Gold
1417,75,Monthly Issuance,2018-12-20,Salary account,Silver
3643,1,Monthly Issuance,2018-12-22,Salary account,Silver
10728,71,Monthly Issuance,2018-12-23,NRI account,Silver
2384,40,Monthly Issuance,2018-12-23,Savings account,Silver
1835,74,Monthly Issuance,2018-12-24,Salary account,Silver
3621,32,Monthly Issuance,2018-12-25,NRI account,Silver
1394,32,Monthly Issuance,2018-12-27,Salary account,Silver
3006,64,Monthly Issuance,2019-01-01,NRI account,Silver
2322,33,Monthly Issuance,2019-01-02,Savings account,Silver
1331,59,Monthly Issuance,2019-01-03,NRI account,Silver
2355,1,Monthly Issuance,2019-01-03,Salary account,Silver
3482,70,Monthly Issuance,2019-01-03,Savings account,Silver
4503,50,Monthly Issuance,2019-01-03,NRI account,Silver
2077,29,Monthly Issuance,2019-01-04,Savings account,Silver
685,37,Weekly Issuance,2019-01-04,NRI account,Diamond
2163,17,Monthly Issuance,2019-01-05,NRI account,Silver
2239,25,Monthly Issuance,2019-01-05,Salary account,Silver
1706,1,Monthly Issuance,2019-01-05,Savings account,Silver
7795,64,Monthly Issuance,2019-01-05,Savings account,Silver
3128,1,Monthly Issuance,2019-01-06,Savings account,Silver
2978,74,Monthly Issuance,2019-01-06,Savings account,Silver
3141,1,Weekly Issuance,2019-01-06,Salary account,Diamond
3250,1,Monthly Issuance,2019-01-06,NRI account,Silver
1955,49,Monthly Issuance,2019-01-07,Savings account,Silver
5650,10,Issuance After a Transaction,2019-01-08,NRI account,Gold
3641,7,Monthly Issuance,2019-01-09,Savings account,Silver
2923,43,Monthly Issuance,2019-01-10,Salary account,Silver
8092,54,Monthly Issuance,2019-01-11,Salary account,Silver
2421,18,Monthly Issuance,2019-01-11,NRI account,Silver
1437,50,Monthly Issuance,2019-01-13,Salary account,Silver
756,65,Monthly Issuance,2019-01-13,Salary account,Silver
3244,56,Monthly Issuance,2019-01-14,Salary account,Silver
10630,41,Monthly Issuance,2019-01-15,Savings account,Silver
3981,23,Monthly Issuance,2019-01-15,NRI account,Silver
3812,72,Monthly Issuance,2019-01-16,NRI account,Silver
4368,1,Monthly Issuance,2019-01-16,Savings account,Silver
2729,40,Monthly Issuance,2019-01-16,Savings account,Silver
2446,3,Monthly Issuance,2019-01-16,Savings account,Silver
839,16,Monthly Issuance,2019-01-17,Savings account,Silver
1625,1,Monthly Issuance,2019-01-17,NRI account,Silver
2563,48,Monthly Issuance,2019-01-17,NRI account,Silver
1414,58,Monthly Issuance,2019-01-17,Savings account,Silver
7562,72,Weekly Issuance,2019-01-17,Salary account,Diamond
2185,67,Monthly Issuance,2019-01-18,Salary account,Silver
1446,57,Monthly Issuance,2019-01-18,Salary account,Silver
915,72,Monthly Issuance,2019-01-18,Savings account,Silver
3777,70,Monthly Issuance,2019-01-19,NRI account,Silver
2414,1,Monthly Issuance,2019-01-19,Savings account,Silver
9814,64,Weekly Issuance,2019-01-19,Salary account,Diamond
2681,28,Monthly Issuance,2019-01-19,Salary account,Silver
484,1,Monthly Issuance,2019-01-20,Salary account,Silver
217,77,Monthly Issuance,2019-01-20,Salary account,Silver
9030,72,Monthly Issuance,2019-01-21,NRI account,Silver
2352,70,Monthly Issuance,2019-01-21,NRI account,Silver
1526,52,Monthly Issuance,2019-01-22,Salary account,Silver
3841,8,Monthly Issuance,2019-01-22,Salary account,Silver
270,27,Monthly Issuance,2019-01-23,Savings account,Silver
1914,27,Monthly Issuance,2019-01-24,Salary account,Silver
2054,1,Monthly Issuance,2019-01-24,Savings account,Silver
2111,42,Weekly Issuance,2019-01-25,Savings account,Diamond
1769,39,Monthly Issuance,2019-01-25,NRI account,Silver
2663,64,Monthly Issuance,2019-01-25,NRI account,Silver
4103,38,Monthly Issuance,2019-01-25,Salary account,Silver
5735,52,Monthly Issuance,2019-01-25,NRI account,Silver
3362,73,Monthly Issuance,2019-01-25,Savings account,Silver
2755,20,Monthly Issuance,2019-01-26,NRI account,Silver
3235,8,Monthly Issuance,2019-01-26,Savings account,Silver
795,25,Monthly Issuance,2019-01-27,Salary account,Silver
1548,47,Monthly Issuance,2019-01-27,Savings account,Silver
650,3,Monthly Issuance,2019-01-28,Savings account,Silver
11042,72,Monthly Issuance,2019-01-29,Salary account,Silver
3421,31,Monthly Issuance,2019-02-01,NRI account,Silver
1112,48,Monthly Issuance,2019-02-03,Savings account,Silver
3583,40,Monthly Issuance,2019-02-03,Savings account,Silver
4001,54,Monthly Issuance,2019-02-04,NRI account,Silver
393,46,Monthly Issuance,2019-02-04,NRI account,Silver
2718,29,Monthly Issuance,2019-02-05,Salary account,Silver
1496,57,Monthly Issuance,2019-02-05,Savings account,Silver
2968,15,Monthly Issuance,2019-02-05,Salary account,Silver
1889,59,Monthly Issuance,2019-02-06,NRI account,Silver
789,39,Monthly Issuance,2019-02-06,Salary account,Silver
7614,62,Monthly Issuance,2019-02-08,NRI account,Silver
8159,26,Monthly Issuance,2019-02-08,Salary account,Silver
2151,38,Monthly Issuance,2019-02-08,Savings account,Silver
3865,50,Monthly Issuance,2019-02-09,Savings account,Silver
4109,54,Monthly Issuance,2019-02-09,Salary account,Silver
515,57,Monthly Issuance,2019-02-09,NRI account,Silver
3817,70,Monthly Issuance,2019-02-10,NRI account,Silver
2268,1,Monthly Issuance,2019-02-11,Savings account,Silver
388,59,Monthly Issuance,2019-02-11,NRI account,Silver
3623,59,Monthly Issuance,2019-02-12,NRI account,Silver
1967,26,Weekly Issuance,2019-02-13,NRI account,Diamond
4727,2,Monthly Issuance,2019-02-13,Savings account,Silver
3466,64,Monthly Issuance,2019-02-16,Salary account,Silver
3297,53,Monthly Issuance,2019-02-17,NRI account,Silver
607,16,Monthly Issuance,2019-02-17,Savings account,Silver
1858,72,Monthly Issuance,2019-02-18,NRI account,Silver
3978,59,Monthly Issuance,2019-02-18,Savings account,Silver
70,8,Monthly Issuance,2019-02-18,Salary account,Silver
781,33,Monthly Issuance,2019-02-19,NRI account,Silver
10884,65,Monthly Issuance,2019-02-20,Savings account,Silver
2688,72,Monthly Issuance,2019-02-20,Savings account,Silver
1772,31,Weekly Issuance,2019-02-20,Savings account,Diamond
2490,22,Monthly Issuance,2019-02-21,NRI account,Silver
2047,20,Monthly Issuance,2019-02-21,NRI account,Silver
3839,1,Monthly Issuance,2019-02-21,NRI account,Silver
1633,51,Monthly Issuance,2019-02-22,NRI account,Silver
763,1,Monthly Issuance,2019-02-23,Salary account,Silver
4161,1,Monthly Issuance,2019-02-23,NRI account,Silver
2431,74,Monthly Issuance,2019-02-23,Salary account,Silver
3753,28,Monthly Issuance,2019-02-24,Savings account,Silver
1778,15,Monthly Issuance,2019-02-25,NRI account,Silver
2911,33,Monthly Issuance,2019-02-25,NRI account,Silver
3710,1,Monthly Issuance,2019-02-25,Salary account,Silver
1702,56,Monthly Issuance,2019-02-27,Salary account,Silver
3737,34,Monthly Issuance,2019-03-01,Savings account,Silver
190,74,Monthly Issuance,2019-03-02,Salary account,Silver
2865,1,Monthly Issuance,2019-03-03,NRI account,Silver
3014,75,Weekly Issuance,2019-03-03,Salary account,Diamond
2680,46,Monthly Issuance,2019-03-03,NRI account,Silver
1129,35,Monthly Issuance,2019-03-03,Savings account,Silver
3233,31,Monthly Issuance,2019-03-03,Savings account,Silver
1287,35,Monthly Issuance,2019-03-04,NRI account,Silver
9897,1,Monthly Issuance,2019-03-04,Savings account,Silver
30,36,Monthly Issuance,2019-03-04,Salary account,Silver
2367,28,Monthly Issuance,2019-03-04,Salary account,Silver
3826,34,Monthly Issuance,2019-03-05,Salary account,Silver
376,25,Monthly Issuance,2019-03-05,NRI account,Silver
1108,26,Monthly Issuance,2019-03-09,Savings account,Silver
108,53,Monthly Issuance,2019-03-10,Savings account,Silver
1802,75,Monthly Issuance,2019-03-10,Salary account,Silver
3230,1,Monthly Issuance,2019-03-11,Savings account,Silver
3989,19,Monthly Issuance,2019-03-11,Salary account,Silver
2723,75,Monthly Issuance,2019-03-12,Savings account,Silver
7859,52,Monthly Issuance,2019-03-14,Savings account,Silver
7606,21,Monthly Issuance,2019-03-15,NRI account,Silver
158,37,Monthly Issuance,2019-03-15,Savings account,Silver
6397,48,Monthly Issuance,2019-03-15,Savings account,Silver
150,73,Monthly Issuance,2019-03-16,NRI account,Silver
3402,76,Weekly Issuance,2019-03-16,Salary account,Diamond
2810,66,Monthly Issuance,2019-03-16,Savings account,Silver
586,54,Monthly Issuance,2019-03-16,Savings account,Silver
1261,52,Monthly Issuance,2019-03-18,NRI account,Silver
2856,25,Monthly Issuance,2019-03-18,Salary account,Silver
288,25,Monthly Issuance,2019-03-18,Savings account,Silver
3750,77,Monthly Issuance,2019-03-18,Salary account,Silver
1174,70,Monthly Issuance,2019-03-21,NRI account,Silver
1306,1,Monthly Issuance,2019-03-22,Savings account,Silver
5541,43,Monthly Issuance,2019-03-24,NRI account,Silver
1,18,Monthly Issuance,2019-03-24,NRI account,Silver
981,66,Monthly Issuance,2019-03-25,NRI account,Silver
767,25,Monthly Issuance,2019-03-26,NRI account,Silver
608,32,Monthly Issuance,2019-03-27,NRI account,Silver
1757,75,Monthly Issuance,2019-03-27,Salary account,Silver
6609,16,Monthly Issuance,2019-03-27,NRI account,Silver
870,70,Monthly Issuance,2019-03-27,Savings account,Silver
227,27,Monthly Issuance,2019-03-28,Savings account,Silver
568,18,Monthly Issuance,2019-03-28,Savings account,Silver
1254,74,Monthly Issuance,2019-03-28,NRI account,Silver
1540,1,Monthly Issuance,2019-03-29,Salary account,Silver
1692,56,Monthly Issuance,2019-03-29,Savings account,Silver
1249,67,Monthly Issuance,2019-03-30,Savings account,Silver
95,1,Monthly Issuance,2019-03-30,Salary account,Silver
1561,66,Monthly Issuance,2019-04-01,NRI account,Silver
2540,54,Monthly Issuance,2019-04-01,Savings account,Silver
248,1,Monthly Issuance,2019-04-02,NRI account,Silver
9493,64,Monthly Issuance,2019-04-02,NRI account,Silver
5126,58,Monthly Issuance,2019-04-03,Savings account,Silver
231,22,Monthly Issuance,2019-04-03,NRI account,Silver
2203,47,Monthly Issuance,2019-04-04,Salary account,Silver
6910,76,Monthly Issuance,2019-04-04,Savings account,Silver
1986,46,Monthly Issuance,2019-04-04,Salary account,Silver
2839,70,Monthly Issuance,2019-04-04,NRI account,Silver
1479,54,Monthly Issuance,2019-04-04,Savings account,Silver
3147,54,Monthly Issuance,2019-04-05,Salary account,Silver
6289,64,Monthly Issuance,2019-04-05,NRI account,Silver
1590,77,Monthly Issuance,2019-04-07,NRI account,Silver
7418,21,Monthly Issuance,2019-04-07,Salary account,Silver
19,21,Monthly Issuance,2019-04-07,Salary account,Silver
842,62,Monthly Issuance,2019-04-07,Savings account,Silver
1821,70,Monthly Issuance,2019-04-07,Savings account,Silver
206,61,Monthly Issuance,2019-04-08,Salary account,Silver
3109,18,Monthly Issuance,2019-04-08,NRI account,Silver
7815,19,Weekly Issuance,2019-04-09,Salary account,Diamond
7136,12,Weekly Issuance,2019-04-09,Salary account,Diamond
1228,62,Monthly Issuance,2019-04-09,Salary account,Silver
893,53,Monthly Issuance,2019-04-12,Savings account,Silver
3702,53,Monthly Issuance,2019-04-13,NRI account,Silver
4852,47,Monthly Issuance,2019-04-13,Savings account,Silver
2750,13,Monthly Issuance,2019-04-13,NRI account,Silver
1046,1,Monthly Issuance,2019-04-14,NRI account,Silver
3729,31,Monthly Issuance,2019-04-14,Salary account,Silver
1862,19,Weekly Issuance,2019-04-15,Salary account,Diamond
1309,1,Monthly Issuance,2019-04-15,Savings account,Silver
1315,13,Monthly Issuance,2019-04-17,Salary account,Silver
3321,17,Monthly Issuance,2019-04-18,Savings account,Silver
3231,73,Monthly Issuance,2019-04-18,Salary account,Silver
5724,14,Issuance After a Transaction,2019-04-19,Savings account,Gold
3823,74,Monthly Issuance,2019-04-19,Salary account,Silver
2726,18,Monthly Issuance,2019-04-20,Savings account,Silver
1038,64,Monthly Issuance,2019-04-20,NRI account,Silver
7861,34,Monthly Issuance,2019-04-22,NRI account,Silver
819,20,Monthly Issuance,2019-04-22,Savings account,Silver
455,54,Monthly Issuance,2019-04-23,Salary account,Silver
3930,37,Monthly Issuance,2019-04-25,Salary account,Silver
4423,39,Monthly Issuance,2019-04-26,NRI account,Silver
267,38,Monthly Issuance,2019-04-26,NRI account,Silver
922,61,Monthly Issuance,2019-04-27,Savings account,Silver
3735,1,Monthly Issuance,2019-04-27,NRI account,Silver
3449,1,Monthly Issuance,2019-04-27,Salary account,Silver
2751,31,Monthly Issuance,2019-04-28,Savings account,Silver
404,41,Monthly Issuance,2019-04-28,Savings account,Silver
2547,74,Monthly Issuance,2019-04-28,Savings account,Silver
1248,22,Monthly Issuance,2019-04-29,Salary account,Silver
2331,8,Monthly Issuance,2019-04-29,Savings account,Silver
1010,61,Monthly Issuance,2019-05-01,Savings account,Silver
54,4,Monthly Issuance,2019-05-02,NRI account,Silver
2364,33,Monthly Issuance,2019-05-03,NRI account,Silver
1280,70,Monthly Issuance,2019-05-03,Savings account,Silver
2931,36,Monthly Issuance,2019-05-04,NRI account,Silver
10351,23,Monthly Issuance,2019-05-04,NRI account,Silver
3936,39,Monthly Issuance,2019-05-04,Salary account,Silver
5194,1,Issuance After a Transaction,2019-05-05,NRI account,Gold
3464,25,Monthly Issuance,2019-05-05,Salary account,Silver
533,40,Monthly Issuance,2019-05-07,Savings account,Silver
3940,35,Weekly Issuance,2019-05-07,Salary account,Diamond
4538,70,Monthly Issuance,2019-05-07,Savings account,Silver
454,7,Monthly Issuance,2019-05-07,NRI account,Silver
1183,12,Monthly Issuance,2019-05-08,Savings account,Silver
2323,72,Monthly Issuance,2019-05-08,Salary account,Silver
463,51,Monthly Issuance,2019-05-08,Salary account,Silver
285,17,Monthly Issuance,2019-05-08,NRI account,Silver
4105,58,Monthly Issuance,2019-05-08,Salary account,Silver
2525,45,Monthly Issuance,2019-05-08,Savings account,Silver
6434,1,Monthly Issuance,2019-05-08,Salary account,Silver
2919,77,Monthly Issuance,2019-05-10,Savings account,Silver
1741,21,Monthly Issuance,2019-05-10,Salary account,Silver
746,75,Monthly Issuance,2019-05-10,NRI account,Silver
256,37,Monthly Issuance,2019-05-14,Savings account,Silver
3845,48,Monthly Issuance,2019-05-14,Salary account,Silver
4014,56,Issuance After a Transaction,2019-05-15,Salary account,Gold
2178,64,Monthly Issuance,2019-05-15,NRI account,Silver
2935,68,Monthly Issuance,2019-05-15,Savings account,Silver
544,32,Monthly Issuance,2019-05-15,Salary account,Silver
1720,35,Monthly Issuance,2019-05-16,Salary account,Silver
875,63,Monthly Issuance,2019-05-17,Salary account,Silver
733,49,Weekly Issuance,2019-05-17,Salary account,Diamond
3251,59,Monthly Issuance,2019-05-18,Salary account,Silver
5358,4,Monthly Issuance,2019-05-18,Salary account,Silver
2521,63,Monthly Issuance,2019-05-19,Salary account,Silver
10963,16,Monthly Issuance,2019-05-20,Savings account,Silver
57,1,Monthly Issuance,2019-05-21,Savings account,Silver
4589,4,Monthly Issuance,2019-05-22,Savings account,Silver
490,45,Monthly Issuance,2019-05-23,NRI account,Silver
3386,2,Monthly Issuance,2019-05-23,NRI account,Silver
8998,61,Monthly Issuance,2019-05-24,Savings account,Silver
11349,1,Weekly Issuance,2019-05-26,NRI account,Diamond
2969,29,Monthly Issuance,2019-05-26,Savings account,Silver
1530,70,Monthly Issuance,2019-05-27,NRI account,Silver
1642,64,Monthly Issuance,2019-05-27,Salary account,Silver
6358,3,Monthly Issuance,2019-05-27,Salary account,Silver
10001,24,Monthly Issuance,2019-05-28,Savings account,Silver
3186,10,Monthly Issuance,2019-05-28,Salary account,Silver
1059,8,Monthly Issuance,2019-05-30,Salary account,Silver
3624,32,Weekly Issuance,2019-05-30,NRI account,Diamond
1974,42,Monthly Issuance,2019-06-01,Savings account,Silver
2559,32,Monthly Issuance,2019-06-01,NRI account,Silver
11069,37,Monthly Issuance,2019-06-02,Salary account,Silver
3874,51,Monthly Issuance,2019-06-02,Salary account,Silver
3520,72,Monthly Issuance,2019-06-04,NRI account,Silver
2018,42,Monthly Issuance,2019-06-04,Salary account,Silver
2877,37,Monthly Issuance,2019-06-04,NRI account,Silver
2642,68,Monthly Issuance,2019-06-05,NRI account,Silver
553,26,Monthly Issuance,2019-06-06,NRI account,Silver
1092,41,Monthly Issuance,2019-06-06,NRI account,Silver
471,47,Monthly Issuance,2019-06-07,NRI account,Silver
53,77,Monthly Issuance,2019-06-07,Salary account,Silver
1413,65,Monthly Issuance,2019-06-07,NRI account,Silver
5774,1,Monthly Issuance,2019-06-08,Salary account,Silver
3392,1,Monthly Issuance,2019-06-08,Salary account,Silver
1465,30,Monthly Issuance,2019-06-08,NRI account,Silver
1420,68,Monthly Issuance,2019-06-08,Salary account,Silver
1620,17,Monthly Issuance,2019-06-08,Savings account,Silver
4121,54,Monthly Issuance,2019-06-08,Salary account,Silver
754,1,Monthly Issuance,2019-06-08,Savings account,Silver
3045,1,Monthly Issuance,2019-06-08,NRI account,Silver
3453,13,Monthly Issuance,2019-06-08,Salary account,Silver
1696,43,Monthly Issuance,2019-06-09,NRI account,Silver
2139,8,Monthly Issuance,2019-06-09,NRI account,Silver
